id,title,content,date,tags
리팩토링,"
                            
                            안드로이드 프로젝트 할 사람 구합니다.(대학생, 신입취업 준비생 수준의 포트폴리오)[안양, 군포, 의왕]
                        ","
지역 : 안양, 군포, 의왕시간대 : 주말(토 or 일) 오전 9시 ~ 오후 3시진행 : 주제를 정하고 각자 특징에 맞게 역할 분배 후 한 주마다 진행 상태 공유 및 지속적인 개발 방향의 대해 소통하는 시간을 가진다. -> 이 모임은 자바, 안드로이드에 대해 어느정도 공부한 사람을 대상으로 진행되는 모임이며이 글을 쓰는 본인도 자바, 안드로이드에 대해 공부를 하고 있는 사람입니다. 참여자 자격 : 관련 공부를 어느정도 한 사람이어야 한다.(자바, 안드로이드, jsp, 기초적인 db문법, 서버쪽 기초 프로그래밍) 사실 이렇게 적어놨어도 그렇게 실력 안봐요(제가 실력이 없어서...)강조-이 프로젝트는 기존 대학교4학년, 취업준비생을 대상으로 합니다.인원 제한:4명댓글로 객관적 실력 및 나이, 사는 지역 등 적어주시거나아니면 dhfemdkr@naver.com  이쪽으로 참여문의 부탁드립니다.카톡아이디:dhfemdkr <- 여기로 문의 주셔도 됩니다.
",2019-06-18 17:48:26,"
#592436
 정기모임/스터디
자바 안드로이드
"
Fanta,"
                            
                            [대전] UX/UI 디자인 스터디 모집
                        ","
대전 지역에  UX / UI 스터디가 너무 없어서 제가 글을 씁니다.UX / UI 쪽으로 진로를 희망하시고 공부하고 계신 분들 함께하면 좋겠습니다.스터디랑 프로젝트 함께 진행하면서 포트폴리오 준비하실 분들 연락주세요.스터디 운영 방법은 저도 정해진 건 없구요, 같이 만들어가면 좋겠습니다!카톡 ID : ghksxk99
",2019-06-18 11:03:21,"
#592172
 정기모임/스터디
#ux #ui #대전 #디자인 #uxui
"
졸림,"
                            
                            [강남/건대] 자바 기반 디자인패턴 스터디
                        ","
1. 스터디명   : [강남/건대] 자바 기반 디자인패턴 스터디2. 스터디 시간   : 매주 수요일 19:30~21:303. 스터디 예상인원   : 6명4. 참여자격   : 주니어개발자, 취업준비생, IT 이직 희망자5. 스터디 장소   : 카페 & 스터디룸 (스터디룸 예약시 비용 1/N)6. 내용      :   1) 월 4회 오프라인 모임(2회 연속 불참, 사전 연락없이 불참 시 스터디 제외)   2) 매주 한 가지 주제로 스터디 진행 ( 월 3개의 주제 )   3) 스터디 관련 자료 준비 및 샘플 코드 작성(2회 연속 준비 못할 시 스터디 제외)   4) 월 1회 약 20여 개의 패턴 중 다음 달 스터디 주제 선정 및 회식 (회식은 필참x, 한시간 이내로 간단하게)7. 마감기한   : 19.06.24 까지 (신청자에 따라 조기마감)8. 문의사항   : 오픈카톡 [https://open.kakao.com/o/glvTiWnb]
",2019-06-17 16:37:27,"
#591803
 정기모임/스터디
"
springstudy,"
                            
                            5주동안 배우는 웹개발 스터디
                        ","
안녕하세요.전자정부프레임워크 셋팅부터 관리자단에서 등록한 메뉴와 배너가 홈페이지에 나타날 수 있도록 구현해보는 강의형 교육을 5주동안 진행하려고 합니다.​메뉴 관리와 배너 관리를 위한 관리자단을 직접 구현해보며, 전자정부프레임워크를 통한 스프링 설정과 javascript, jquery, db query 등을 배우고 싶으신 분들은 들어보시면 좋을 듯 합니다.​커리큘럼[1주차 ~ 5주차]- Servlet, JSP, JDBC 방식을 활영하여 웹 프로젝트 이해하기- 스프링 프레임워크 기반의 전자정부프레임워크 만들기- Egov Web Project 생성 및 구조 설명- 화면 레이아웃을 구성하는 Tiles 라이브러리 적용- 화면의 메뉴를 통한 html 구조 파악- jQuery를 이용하여 메뉴 추가하기◆ 타겟 지정하기, append, prepend 함수의 이해- MariaDB 연동 설정- 메뉴 테이블 생성 및 메뉴 데이터 설명- ajax을 활용하여 메뉴 조회 url(Controller @RequestMapping) 요청- Controller -> Service -> Mapper(Mybatis 연동)의 흐름으로 DB에서 메뉴 데이터 조회- Model addAttribute를 활용하여 메뉴 data 화면으로 보내기  ◆ MappingJackson을 활용하여 메뉴 data 응답 처리  ◆ EL, JSTL을 활용하여 메뉴 data 응답 처리- ajax를 활용하여 parameter 전달  ◆ @Requestparam, @Requestbody, @ModelAttribute 의 활용- VO(Value Object) 생성- Mybatis에서 VO와 Map, EgovMap 활용- Mybatis의 동적 SQL 처리- 관리자 템플릿이 적용된 프로젝트 import- 관리자 템플릿의 설명- 메뉴관리 화면에서 1차, 2차 메뉴 등록, 상세, 수정, 삭제 기능 처리- jQueryUI의 dialog로 레이어 팝업 띄우기(등록, 상세 화면)- jQuery serialize를 사용하여 ajax Form 데이터 전송- 배너관리 화면에서 Form submit을 사용하여 검색, 페이징 처리- 페이징 쿼리에 대한 이해- checkbox를 활용하여 체크된 데이터만 삭제 처리- 배너 등록 화면에서 파일 업로드 처리하기(MultipartRequest 처리)  ◆ 물리 파일 저장, BLOB 저장  ◆ 이미지 사이즈 체크- 사용자 홈페이지에 등록된 배너 노출 처리​카톡 오픈채팅방으로 (https://open.kakao.com/o/sBGADhcb     )문의 주시면 답변드리도록 하겠습니다.- 장소 : 가산디지털단지역(주말)- 시작날짜 : (4시간 진행) 7월 20일(토), 오후 2시 ~ 오후 6시- 비용 : 장소대여비 포함 20만원입니다. (시간당 1만원으로 보시면 됩니다.) 4주 20만원 입금해주시면 됩니다.* 5주 강의실을 미리 빌리기 때문에 강의 시작 이틀 전까지만 100% 환불이 가능하고, 그 후는 환불이 어렵습니다.​- 준비사항 : 램 8GB 이상의 개인 노트북- 인원 : 4 ~ 8명- 대상 : java, javascript, sql 을 조금이라도 아시는 분을 대상으로 합니다.내용[관리자][사용자]
",2019-06-17 16:21:51,"
#591790
 정기모임/스터디
"
jnssanaee,"
                            
                            같이 프론트엔드 준비하실 분
                        ","
현재 프론트엔드로 전향중인 1인입니다.서울 중구쪽에 사무실을 얻어 공부중인데, 1자리가 이번에 비게 되어 같이 준비하면 좋을거같아글 남깁니다. 기간은 2달정도로 생각하고 있습니다. 생각 있으신 분은 아래 안심번호로 문자부탁드립니다 :)0507-0090-9966
",2019-06-17 12:56:15,"
#591610
 정기모임/스터디
"
찌닐,"
                            
                            부천,철산역 에서 리액트네이티브 & 리액트 스터디 모집합니다.(포트폴리오 프로젝트 개발)
                        ","
부천이나 철산역에서 프로젝트만들어  포트폴리오 만드실분 모집합니다현재3개월째 하고 있고, 리액트 네이티브로 앱개발,웹개발하고 있고 개발단계는 60% 입니다.지금 프로젝트 이후에는 웹 프로젝트를 생각하고 있습니다.직접 간단한 CURD정도는 개발하실 수 있는분이면 좋겠습니다.회비는 한달에 3만원 있습니다(대충하시는 분들은 사절합니다)모두 직장인들이고 개발경력은 동일하게 1~3년 사이입니다.개발목표 : 1.React native , 2.Vue.js 3. React.js 4. Node.js 백엔드 1.Firebase모집구분 : 개발자,퍼블리셔, 디자이너 등!모임날짜: 토요일 or 일요일같이 개발해서 포트폴리오 만드는 것을 목표로 합니다.협업을 위해 주셔야될 아이디 : 트렐로, firebase(구글), github개발방식 : 기획안에 맞춰서 각자 영역을 나워서 개발한후, 모임날에 어려운 부분을 공유하고 함께 해결함2번째 모집하고 있는데 간단한 게시판정도 만드는데 3달이상 해도 못하시는분, 커뮤니케이션 안되시는 분은 중간에 제외하고 진행하고 있습니다.연락부탁드립니다.010-9522-200팔
",2019-06-17 11:40:58,"
#591591
 정기모임/스터디
"
pvkim,"
                            
                            수원 파이썬 스터디 모집 (마감)
                        ","
장소수원역 카페시간매주 일요일 오전 10시부터 기간???진행방식책 스터디 진행 책 진행 후 진행해보고 싶은 토이 프로젝트 내용 간단하게 공유 후 개별 혹은 마음 맞는 분들끼리 진행비용개별 커피값기타
자율참여 지향참석의사 있으시면 간단한 계획서 배포 해드립니다
",2019-06-17 11:05:10,"
#591555
 정기모임/스터디
"
YoHan,"
                            
                            [부산] 일요일 알고리즘 스터디 모집합니다.
                        ","
안녕하세요.면접용(신입/경력) 알고리즘 스터디원(오프라인) 모집합니다.혼자 알고리즘 공부하기에 조금 적적하고 게을러지는 경향이 있어서 모집하게 되었습니다. 현재 인원은 혼자구요.아래는 스터디를 하게된다면 어떻게 진행할까 고민 해본걸 정리한 것입니다.1 알고리즘, 영역 과 진행방향:1. 개인이 주제를 선정 후 해당 내용 발표하기(알고리즘 또는 그 외의 것)일단 너무 어렵거나 수학적인 내용이 아닌 알고리즘 영역부터 발표를 진행해야할거같구요.정확하게 내용을 분석하여 발표하는 것은 기준이 너무 높으므로, 자기 자신이 학습한것을 공유하는 정도로 준비하는 것이 적절할것 같습니다. 2. LeetCode 문제풀기Leetcode는 일요일마다 정기적으로 컨테스트를 여는데 간단하게 3~4문제를 푸는 컨테스트이구요.모이시는 분들 매 컨테스트마다 1~3 문제 정도 풀 수 있을거라 기대합니다. 컨테스트 진행이 2시간 정도 진행되는데, 아마 스터디 시간 내내 꽉 채워서 컨테스트 진행하기엔 조금은 효율성이 떨어지구요. 1시간 ~ 1시간 30분 정도로 문제를 풀고 풀이방법을 공유하는 쪽으로 생각을 하고 있습니다.스케쥴은 대충, 주제 발표 -> Leetcode 문제풀기 -> 문제 리뷰 정도가 될것같습니다.주제발표 시간에 책 리뷰 스터디를 해도 될 것 같네요. ( 문제해결전략 .. 등의)2이 모임이 다음과 같은 모임이 되었으면 좋겠습니다.target: 코딩 테스트/역량 면접에 나오는 기초 알고리즘을 알고 싶으신 분들, 기초 알고리즘은 알지만 응용 문제에서 번번히 틀리시는 분들.sub-target: 삼성 역량테스트 A/B/C를 준비하시는 분. (저는 C를 준비하고있습니다 : ) )opportunity: 자신이 아는 것을 공유하고 싶으신 분, 알고리즘 문제를 푸는데에서 재미를 느끼시는 분들3모임 연령, 경력:연령/경력 은 크게 상관없이 진행할 예정입니다. 저는 취업준비를 하고 있으며, 나이가 20후반입니다.  ^^;;4모임 시간/ 위치 :스터디 시간은 3시간이 될 것 같습니다.일단은 Leetcode 컨테스트 일정에 맞추어 일요일 아침으로 생각하고 있습니다. 그러나 모이시는 분들의 시간을 감안하여 다른 요일이 되면 그 경우 Leetcode 가상 컨테스트 참여를 통해 문제를 풀 예정입니다.정확한 위치는 모이시는 분들의 지역을 감안하여 선정할 예정입니다.메일 gaelim@naver.com 으로 보내주세요
",2019-06-17 10:00:41,"
#591497
 정기모임/스터디
부산 알고리즘 스터디
"
YAPP,"
                            
                            대학생 연합 기업형 IT 동아리 YAPP에서 15기 모집
                        ","
대학생 연합 기업형 IT 동아리 YAPP에서 15기를 모집합니다!안녕하세요!YAPP은 개발자/기획자/디자이너가 모여 웹 서비스/모바일 앱 서비스를 만드는 IT연합동아리입니다. 다양한 아이디어와 열정을 가진 사람들이 모여 IT 서비스를 제작함으로써 새로운 가치를 창출해내는 것을 목표로 합니다.IT 분야에 대한 열정과 의지가 넘쳐나고, 동아리에서 많은 사람들과 즐겁게 활동하고 싶은 분들의 많은 지원 바랍니다!ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡQ&A : support@yapp.co.kr, facebook.com/yapp.co.kr지원서 다운로드 : http://bitly.kr/fUOd3O포트폴리오 템플릿 다운로드(참고용 템플릿, 개인 포트폴리오 제출가능)기획 : http://bit.ly/2Hkk4qE 디자인 : http://bit.ly/2Jhncp0 개발 : http://bitly.kr/XaBbLh접수 : resume@yapp.co.kr 로 지원서와 포트폴리오 모두 필수 제출입니다!1)지원서, 2)포트폴리오(양식: 하단 참조)를 ""[YAPP]직군_본인이름.zip""로 압축하여 제출서류 접수 마감 : 2019년 6월 28일 24:00까지서류 결과 발표 : 2019년 7월 1일면접 일정 : 2019년 7월 6일 ~ 2019년 7월 7일최종 발표 : 2019년 7월 9일ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ모집 분야 : 기획자/디자이너/개발자, 전공 무관하나 중복 지원 불가포트폴리오 :- 포트폴리오는 면접 시 참고 용도로 사용하며 기존의 포트폴리오를 제출하셔도 무방합니다.- 개인 포트폴리오 URL이 없을 경우, PDF 형식으로 첨부 (연도와 프로젝트 내 본인의 기여도     써주세요!)- 포트폴리오는 면접 종료 후 폐기합니다.- 기획자 : 분량 제한 없음.(개인포트폴리오를 제출하셔도 무방합니다.)- 디자이너 : 분량 제한 없음.(개인포트폴리오를 제출하셔도 무방합니다.)- 개발자: 분량 제한 없음.(개인포트폴리오를 제출하셔도 무방합니다.)본인이 직접 개발할 때 사용했던 기술과 라이브러리 등을 함께 기재 (코드 복사 지양)프로젝트 내 본인역할과 개발했던 사항, 느낀점 등 구체적으로 기술템플릿은 참고용이며, 자유로운 양식으로 제출하시면 됩니다.- 만약 포트폴리오 작성에 어려움을 느끼실 경우,학교에서 진행했었던 과제나 개인 프로젝트, 공부했던 책 혹은 들었던 강의에 대한 후기, 본인의 github 계정 등 개발 분야에 대한 본인의 실력을 드러낼 수 있는 자료라면 무엇이든지 첨부하실 수 있습니다.포트폴리오에 꼭 이전에 수행했었던 팀 프로젝트만이 들어가야 하는 것은 아닙니다. Q : YAPP은 어떤 동아리인가요?A : YAPP은 기획자, 디자이너, 개발자로 팀을 구성하여 6개월간 하나의 IT 서비스(웹,앱,etc.)를 제작하는 연합 동아리입니다. 프로젝트는 기업형 프로세스에 따라 진행하고 런칭하여, 팀원들의 아이디어를 실제 IT 서비스로 구체화시키는 경험을 할 수 있습니다. Q : 대학생이 아닌 고졸/재직자/졸업자 등도 YAPP에서 활동할 수 있을까요?A : 6개월 내내 꾸준히 활동할 수 있고 배우고자 하는 열의가 충분하다면, 누구든 지원이 가능합니다. 현재도 고졸/재직자/졸업자 중 활발히 활동하시는 분들이 계십니다. 하지만 매주 진행하는 정기 세션과 기수당 3회 열리는 DevCamp(당일 및 1박 2일 해커톤)에 필수적으로 참여해야 하며, 특히 방학 중에는 원활한 프로젝트 진행을 위해 추가적인 팀 활동에 모여야 한다는 점을 숙지해주세요! Q : 실력이 뛰어난 사람만 지원할 수 있나요?A : YAPP에서는 6개월간 꾸준히 활동할 수 있는지, 그리고 발전하고자 하는 의지가 충분한지를 중요하게 생각합니다. 그러나 YAPP은 교육보다는 프로젝트 진행이 중심이기 때문에 자율 스터디나 특강 이외의 교육 커리큘럼을 따로 진행하고 있지 않습니다. 따라서 동아리 활동 이외에 개인적으로도 시간과 노력을 투자해야 한다는 점을 알아주시길 바랍니다. Q : 정기 모임(세션)은 언제, 어디서 하나요?A : 매주 일요일 오후 4시-6시세션은 서로 간의 지식 공유, 친목 도모를 위해 진행되며 가벼운 뒤풀이도 있을 수 있습니다.세션장소는 주로 공덕에 위치한 대학내일에서 진행하지만, 변경될 수 있습니다. Q : 동아리 활동은 어떤 게 있나요?- 정기 세션 : 프로젝트 팀 빌딩, 팀 회의, 진행현황 발표 등을 진행합니다.- 실제 기업형 프로세스를 통해 아이디어를 서비스로 구체화 시킬 수 있는 해커톤 DevCamp 3회1일 2번, 1박 2일 1번- 분기별 프로젝트 : 직군별  스터디- 성과공유회실제 현업에서 활동 중인 선배들에게 프로젝트를 발표하고, 피드백을 받을 수 있는 시간- 그 외 다양한 네트워킹 활동 Q : 대학내일과 동아리가 함께한다는 것이 어떤 것인가요?대학내일과 함께하는 팀외에는 같이 활동을 진행하진않습니다. 다만 대학내일에서 장소제공 등의 후원을 받아 동아리가 운영됩니다.이외에도 궁금하신 내용이 있다면, support@yapp.co.kr facebook.com/yapp.co.kr 로 언제든지 문의해주세요!🤗🤗
",2019-06-17 09:23:19,"
#591470
 정기모임/스터디
동아리 개발 대학생 직장인
"
AG,"
                            
                            Python 스터디 모집합니다.
                        ","
안녕하세요.파이썬 스터디를 마음맞는 팀원과 같이 하려고 합니다.강북쪽에 거주중이고, 안암이나 종로, 신촌도 괜찮습니다.같이 모여서 파이썬 책 파이썬 라이브러리를 활용한 머신러닝 을 배우고, 숙제로 datacamp라는 곳에서 파이썬 문법을 배워오는 것으로 하려고 합니다.혼자 할 수도 있겠지만 ㅎㅎ 함께하면 더 좋잖아요~일주일에 1번 정도 아니면 2번 정도 같이 하면 좋을 것 같아요. (주말)목표는 1년 동안 해커톤 1회 출전, 포트폴리오 1개 만들기 입니다.통계를 배우고 있어서 다른 분들도 정보공유가 되는 분들이면 좋겠네요.1년 동안 같이 열정적으로 하실 분만 댓글 달아주셨으면 좋겠습니다. 
",2019-06-16 23:45:35,"
#591439
 정기모임/스터디
python 통계 datacamp
"
울트라리스크,"
                            
                            가산디지털단지역 카페에서 각자 IT공부 하실 분! (퇴근후 또는 주말)
                        ","
장소 : 주로 가산디지털단지역 카페 (당일 정확한 위치 공지해드리겠습니다.) 시간 : 주말, 주로 토요일 오전 10시 ~ 오후 2시 / 평일(주로 화, 수) 오후7시 ~ 오후 10시 내용 : 1시간 공부 / 10분 휴식 2회 / 주말은 4회 (스터디 중 IT관련된건 무엇이든 대화 및 토 가능)※ 어차피 같이 프로젝트 하는게 아니니까, 저는 일주일에 두세번정도 모임을 만들거고, 다른 분들이 만드셔도 됩니다! 모임은 부담없이 참여하고 싶으신 분만 참여하면 되세요!.다른 공부를 해도 되지만, 웬만하면 노트북 지참해서 IT관련 학습을 했으면 좋겠습니다.들어오시면 성함 / 사시는 곳 / 나이 부탁드립니다^^https://open.kakao.com/o/gNjaxSsb
",2019-06-15 22:42:46,"
#591347
 정기모임/스터디
"
애도,"
                            
                            파이썬/크롤링/매크로 스터디
                        ","
혹 경기도 김포한강신도시 쪽이나 인천서구 에서 하면참여하실분들 계신가요?참가비용은 4회(1회당 2~3시간예상) 해서3-5만원정도 발생할거같아요의사있으신분들은 카톡 wntown 으로연락주세요ㅎㅎ
",2019-06-14 23:25:04,"
#591253
 정기모임/스터디
"
rontend,"
                            
                            공릉/태릉 웹/앱 스터디 하실분
                        ","
주말/공휴일 공릉이나 태릉근처에서 주말마다 같이 스터디 하실 분 구합니다. 주로 프로젝트 위주의 스터디를 진행하고 있습니다. 실력은 상관 없고, 학생/직장인/전공자/비전공자 상관없이관심있고, 열심히 하고자 하는 의지만 있으면 모든 분들 다 환영입니다. 서로 정보공유나 커뮤니케이션이 활발한 개발팀을 꾸리고 싶습니다. 저는, 컴퓨터 공학 대학교 3학년 재학중인 학생이구요, 관심있는 분야는 웹(react,view, nodejs, django), 모바일(react-native, swift), 알고리즘, 자료구조(c, c++), 운영체제 이론쪽에 관해서 공부를 많이 하고 싶습니다.실력은 아직 너무 많이 부족하지만 이쪽 분야에 대해서 애정과 열정이 있다고 말씀드릴 수 있습니다. https://blog.naver.com/donggyu_00 https://www.youtube.com/channel/UCEu31Np3_ocJ0JEtuoSbXIA?view_as=subscriberhttps://github.com/donggyushin제 블로그와 유튜브 깃허브 주소입니다. https://open.kakao.com/o/sGdEtNsb 진지하게 관심있으신 분들만 연락 부탁드립니다. 
",2019-06-14 21:58:32,"
#591222
 정기모임/스터디
view react django android swift nodejs javascriptn
"
Karen,"
                            
                            [OKKY세미나] MS Imagine Cup 국가대표의 스타트업 도전기 - 창업 실패부터 현재 커리어를 만들기까지
                        ","
OKKY 회원 여러분 안녕하세요!6월 OKKY 세미나에 모실 발표자님은, 이미 아는 분들은 알고 계실‘늦깎이 개발자 실전 프로젝트로 성장하다 (링크)’‘5년차 안드로이드 개발자의 첫 이직 이야기 (링크)’ 의 주인공 이승민님입니다~ :)기계공학에서 컴공으로 전과3개월 간 숙식하며 준비한 Microsoft Imagine Cup에 한국 대표로 진출창업 실패 후 또다시 스타트업에 도전하여 EXIT리멤버(드라마앤컴퍼니)를 거쳐 뱅크샐러드(레이니스트)에 이르기까지“도전”이라는 단어가 정말 잘 어울리는 분이 아닐 수 없는데요~이번 OKKY 세미나에서는 창업 실패부터 현재 커리어를 만들기까지의 FULL STORY를 아낌없이 나누어주신다고 합니다!또한 발표 후에는 추가 패널 두 분 및 참석자분들과 함께 FREE TALKING을 통해 속시원한 질의응답 시간도 가질 예정이오니, 많은 참여 부탁드립니다~ :D참가 대상학생/취준생/신입/주니어 등 개발자 커리어에 관심 있으신 모든 개발자분들　발표자 및 프로그램 소개　이승민2011년부터 안드로이드 개발을 시작하여, 현재는 자산관리 서비스 ‘뱅크샐러드’의 6년차 안드로이드 개발자로 일하고 있습니다.개발 외에도 협업, 사업 등 가치를 만들어가는 일에 관심이 많습니다. 개발은 가치를 위한 수단 중 하나라고 생각합니다.개발만 잘하는 사람보다는 인생을 즐기고, 세상을 아는 사람이 되고 싶습니다. 그래서 사람 만나는 것을 좋아하며 여행, 페스티벌, 축구, 춤, 게임, 애니메이션 등 다양한 취미에 도전합니다.하고 있는 개발 관련 활동 : GDE Android Korea, Droid Nights Organizer 등 지식 공유 및 커뮤니티 활동을 활발히 하고 있습니다.1부 발표 <MS Imagine Cup 국가대표의 스타트업 도전기 - 창업 실패부터 현재 커리어를 만들기까지 (50’)>창업 실패에서 시작하여 현재 뱅크샐러드까지, 어떻게 성장하며 커리어를 만들었는지 소개합니다. 뱅크샐러드로 오면서 느끼고 배웠던 이직에 대한 생각도 나눕니다.2부 FREE TALKING (40')이승민 : 뱅크샐러드. 6년차 안드로이드 개발자노상범 : 개발자 커뮤니티 OKKY 대표 / 개발자 전문 서치펌 eBrain 대표이경일 : 네이버 메인플랫폼 개발랩, 카카오 커머스플랫폼을 거쳐 현재 네이버 비즈서비스 개발 담당　일시 및 장소　일시 : 2019년 6월 13일 (목) PM 8:00 - 9:40장소 : 마루180 - 지하1층 이벤트홀 (지도)서울시 강남구 역삼로 180 (역삼동, 790-6)(역삼역 2번 출구에서 약 700m. 지하 1층)주차는 지원되지 않습니다. 대중교통 이용 부탁드립니다.　등록 방법　참가 신청 설문지 작성 후, 아래 계좌에 참가비를 입금해주세요.참가비 : 20,000원 (입금 선착순 50명)간단한 다과가 제공됩니다.계좌 : 카카오뱅크 3333-06-5259540 / 예금주 : 조혜현등록 확인설문 작성 내용 및 입금 기록을 확인하여 매주 금요일에 참가 확정 안내 메일을 보내드립니다.설문지에 기록한 이름과 예금주가 다를 경우 hhjo@okky.kr 로 따로 알려주세요.등록 취소 신청 시점에 따른 환불 안내 (OKKY 세미나 공통)세미나 3일 전 : 등록 결제 금액의 100% 환불세미나 2일 전 : 세미나 등록 결제 금액의 50% 환불세미나 1일 전 - 세미나 당일 : 환불 불가문의 : hhjo@okky.kr참가 신청
",2019-05-24 15:56:45,"
#583610
 IT 행사
OKKY OKKY세미나 이승민 뱅크샐러드 스타트업 개발자커리어
"
OKKY,"
                            
                            OKKY 정기모임/스터디 게시판 - 유료 과외 및 수익성 프로젝트 모집 글 금지 안내
                        ","
OKKY 회원 여러분, 안녕하세요.OKKY 운영진입니다.정기모임/스터디 게시판에 올라오는 유료 과외 모집글에 대한 피드백이 지속적으로 접수되고 있습니다.정기모임/스터디 게시판은 OKKY에서 직접, 혹은 회원분들이 자발적으로 개최하시는 정기모임과 비수익성 스터디모임을 위해 만들어진 공간입니다.많은 회원분들께서 이를 잘 인지하여 사용하고 계시나, 간혹 유료 과외를 모집하거나 수익성 프로젝트에 참여할 사람을 구하는 ‘구인 활동’을 하는 분들이 계십니다.이와 같이 게시판 취지에 맞지 않는 게시글은, 이 공지사항이 게시된 이후 경고 없이 ‘학원/홍보’ 게시판으로 이동됩니다.또한 이후에도 계속적으로 ‘정기모임/스터디’에 유료 과외 모집글을 올리실 경우, 계정 제재가 이루어질 수 있음을 알려드립니다.관련 문의는 info@okky.kr 로 보내주세요.감사합니다.개발자를 행복하게 해주는 커뮤니티OKKY 운영진 드림
",2018-12-21 17:56:30,"
#534396
 공지사항
OKKY 게시판 스터디
"
OKKY,"
                            
                            OKKY 정기모임/스터디 불법 게시물 공지사항
                        ","
OKKY 회원 여러분, 안녕하세요.OKKY 운영진입니다.최근 정기모임/스터디 게시판에서, 유료 온라인 강의를 타인과 나누어 결제하기 위해 홍보하는 게시물이 발견·신고 되었습니다.이러한 행위는 각 유료 강의를 제공하는 서비스 주체의 이용약관을 위반하는 불법적·비도덕적 행위입니다.이 공지사항이 게시된 이후 유사한 종류의 게시물이 올라올 경우 해당 게시물은 경고 없이 삭제됩니다.또한 해당 게시물을 등록한 회원에게는 1회 경고 메일 발송 후, 동류의 게시물을 재차 등록 시 계정 삭제 조치를 취할 것을 알려드립니다.기존 불법 게시물들에 ‘반대’, 비판 댓글, 신고 등으로 의견을 표해주신 회원분들께 감사드리며,앞으로도 관련 신고는 info@okky.kr 로 부탁드립니다.감사합니다.개발자를 행복하게 해주는 커뮤니티OKKY 운영진 드림
",2018-11-27 11:12:35,"
#525814
 공지사항
OKKY 정기모임/스터디 불법게시물
"
pvkim,"
                            
                            파이썬 스터디 모집하면 하실분 계신가요?
                        ","
밑에 스터디에 참여하고 싶은분은 많으신거 같은데 모집글이 안 올라오는것 같아서요.제 지역은 수원인데 적당한 거리는 이동가능합니다.참여할분 계시면 댓글 달아주세요~
",2019-06-14 17:59:41,"
#591186
 정기모임/스터디
"
alswlqkr,"
                            
                            스프링 스터디 모임있을까요?
                        ","
안녕하세요. 전자정부프레임워크를 처음 접하게 되어 스터디를 하면서 경험을 쌓으려고 합니다.혹시 서울지역 어디든지 스프링프레임워크 스터디가 있으면 댓글 부탁드립니다! (열심히 참여하겠습니다!!!)
",2019-06-14 17:26:22,"
#591137
 정기모임/스터디
"
김주빈,"
                            
                            선릉역 ) 토즈 워크센터 를 대여하여 스터디 ( 모여서 각자 스터디 ) 하실분?
                        ","
6월24 일부터 8월말까지 평일(월 - 금) 공유오피스 ( 선릉역 토즈 워크센터 )6인기준 -  ( 예치금 40만원/인 ( 보증금 ), 사용료 26만원/월(인당) 부가세별도 ) 4인기준 - ( 예치금 50만원/인 (보증금 ) , 사용료 30만원/월(인당) 부가세별도 ) 카톡 - imkj1148 오픈채팅방 - https://open.kakao.com/o/gZzNvasb 로 연락주시길 바랍니다.저는 웹 프론트,  node 공부를 하고있습니다.
",2019-06-13 17:59:11,"
#590686
 정기모임/스터디
"
